model,context,layer,target_id,target_text,rank1_target,rank1_wrong,rank1_random,top3,top5,top10,rank,margin,rel_margin,win_window_deg,entry_deg,no_worse_frac,voronoi_break,bias_break,nn5_angle
EleutherAI/pythia-160m,The capital of France is,7,419, ha,True,False,False,True,True,True,1.0,0.10071539878845215,0.04619060829281807,20.616872787475586,24.383127212524414,1.0,True,False,0.3277069330215454
EleutherAI/pythia-160m,The capital of France is,7,451,ial,True,False,False,True,True,True,1.0,0.0931999683380127,0.04374055564403534,13.701183319091797,31.298816680908203,1.0,True,False,0.3698815405368805
EleutherAI/pythia-160m,The capital of France is,7,494,able,True,False,False,True,True,True,1.0,0.12229561805725098,0.056298427283763885,20.370590209960938,24.629409790039062,1.0,True,False,0.35500040650367737
EleutherAI/pythia-160m,The capital of France is,7,495, 3,True,False,False,True,True,True,1.0,0.023076534271240234,0.01072909589856863,12.45711898803711,32.54288101196289,1.0,True,False,0.1760614663362503
EleutherAI/pythia-160m,The capital of France is,7,528,ous,True,False,False,True,True,True,1.0,0.10269546508789062,0.04738938808441162,19.473691940307617,25.526308059692383,1.0,True,False,0.37491947412490845
EleutherAI/pythia-160m,The capital of France is,7,598, up,True,False,False,True,True,True,1.0,0.12583351135253906,0.057110369205474854,24.136865615844727,20.863134384155273,1.0,True,False,0.3034505844116211
EleutherAI/pythia-160m,The capital of France is,7,606,ang,True,False,False,True,True,True,1.0,0.07306885719299316,0.034619301557540894,10.582969665527344,34.417030334472656,1.0,True,False,0.34365829825401306
EleutherAI/pythia-160m,The capital of France is,7,609,are,True,False,False,True,True,True,1.0,0.07775139808654785,0.03655557334423065,11.804576873779297,33.1954231262207,1.0,True,False,0.32972580194473267
EleutherAI/pythia-160m,The capital of France is,7,684,ates,True,False,False,True,True,True,1.0,0.07500600814819336,0.035200078040361404,14.159612655639648,30.84038734436035,1.0,True,False,0.3453785479068756
EleutherAI/pythia-160m,The capital of France is,7,695,ric,True,False,False,True,True,True,1.0,0.11023616790771484,0.05179011821746826,15.48246955871582,29.51753044128418,1.0,True,False,0.35293135046958923
EleutherAI/pythia-160m,The capital of France is,7,720,ject,True,False,False,True,True,True,1.0,0.08218502998352051,0.038952670991420746,12.150894165039062,32.84910583496094,1.0,True,False,0.3422251343727112
EleutherAI/pythia-160m,The capital of France is,7,723,ings,True,False,False,True,True,True,1.0,0.13518047332763672,0.06348219513893127,14.505834579467773,30.494165420532227,1.0,True,False,0.40382272005081177
EleutherAI/pythia-160m,The capital of France is,7,778, may,True,False,False,True,True,True,1.0,0.04757213592529297,0.021996626630425453,14.138521194458008,30.861478805541992,1.0,True,False,0.2620701491832733
EleutherAI/pythia-160m,The capital of France is,7,807, year,True,False,False,True,True,True,1.0,0.10106086730957031,0.04586049169301987,26.712011337280273,18.287988662719727,1.0,True,False,0.26806432008743286
EleutherAI/pythia-160m,The capital of France is,7,864,hen,True,False,False,True,True,True,1.0,0.0716400146484375,0.03343501687049866,15.888551712036133,29.111448287963867,1.0,True,False,0.34600767493247986
EleutherAI/pythia-160m,The capital of France is,7,883,11,False,False,False,False,False,False,28.0,-0.023370981216430664,-0.011248243041336536,0.0,51.285030364990234,1.0,True,False,0.18946771323680878
EleutherAI/pythia-160m,The capital of France is,7,888,ident,True,False,False,True,True,True,1.0,0.041159629821777344,0.019674958661198616,7.078716278076172,37.92128372192383,1.0,True,False,0.3237609565258026
EleutherAI/pythia-160m,The capital of France is,7,896, back,True,False,False,True,True,True,1.0,0.14945411682128906,0.06701372563838959,29.65475845336914,15.345242500305176,1.0,True,False,0.28798651695251465
EleutherAI/pythia-160m,The capital of France is,7,927, includ,True,False,False,True,True,True,1.0,0.05778789520263672,0.027029838413000107,12.259346008300781,32.74065399169922,1.0,True,False,0.30799153447151184
EleutherAI/pythia-160m,The capital of France is,7,977,other,True,False,False,True,True,True,1.0,0.015841245651245117,0.007442204747349024,6.727123260498047,38.27287673950195,1.0,True,False,0.295927494764328
EleutherAI/pythia-160m,The capital of France is,7,1002, produ,True,False,False,True,True,True,1.0,0.03457903861999512,0.016289405524730682,8.587955474853516,36.412044525146484,1.0,True,False,0.2867116928100586
EleutherAI/pythia-160m,The capital of France is,7,1052, 200,True,False,False,True,True,True,1.0,0.016322612762451172,0.007651344873011112,6.748271942138672,38.25172805786133,1.0,True,False,0.15573589503765106
EleutherAI/pythia-160m,The capital of France is,7,1077, very,True,False,False,True,True,True,1.0,0.06429791450500488,0.02896828204393387,31.73270606994629,13.267293930053711,1.0,True,False,0.23920641839504242
EleutherAI/pythia-160m,The capital of France is,7,1080,ator,True,False,False,True,True,True,1.0,0.09085297584533691,0.04210304841399193,18.515661239624023,26.484338760375977,1.0,True,False,0.3369138836860657
EleutherAI/pythia-160m,The capital of France is,7,1104,ients,True,False,False,True,True,True,1.0,0.06259989738464355,0.03021608106791973,8.588554382324219,36.41144561767578,1.0,True,False,0.37804409861564636
EleutherAI/pythia-160m,The capital of France is,7,1123,ave,True,False,False,True,True,True,1.0,0.08841562271118164,0.041549619287252426,13.911882400512695,31.088117599487305,1.0,True,False,0.34136632084846497
EleutherAI/pythia-160m,The capital of France is,7,1138,""">",True,False,False,True,True,True,1.0,0.02528977394104004,0.01209783460944891,4.387973785400391,40.61202621459961,1.0,True,False,0.272743284702301
EleutherAI/pythia-160m,The capital of France is,7,1140, tra,True,False,False,True,True,True,1.0,0.11371970176696777,0.05170554295182228,25.53521156311035,19.46478843688965,1.0,True,False,0.3225400149822235
EleutherAI/pythia-160m,The capital of France is,7,1149, gu,True,False,False,True,True,True,1.0,0.12776637077331543,0.05783640965819359,30.02069854736328,14.979301452636719,1.0,True,False,0.3187485933303833
EleutherAI/pythia-160m,The capital of France is,7,1185, dire,True,False,False,True,True,True,1.0,0.06172776222229004,0.028777025640010834,12.334571838378906,32.665428161621094,1.0,True,False,0.3393056392669678
EleutherAI/pythia-160m,The capital of France is,7,1219, Al,True,False,False,True,True,True,1.0,0.07731223106384277,0.0356687493622303,19.916492462158203,25.083507537841797,1.0,True,False,0.2817581295967102
EleutherAI/pythia-160m,The capital of France is,7,1223, while,True,False,False,True,True,True,1.0,0.0567631721496582,0.02602844126522541,16.16815185546875,28.83184814453125,1.0,True,False,0.2684856355190277
EleutherAI/pythia-160m,The capital of France is,7,1239, read,True,False,False,True,True,True,1.0,0.11536502838134766,0.05222531035542488,26.368309020996094,18.631690979003906,1.0,True,False,0.2907528579235077
EleutherAI/pythia-160m,The capital of France is,7,1251,ng,True,False,False,True,True,True,1.0,0.05363130569458008,0.025490712374448776,8.599933624267578,36.40006637573242,1.0,True,False,0.3534139096736908
EleutherAI/pythia-160m,The capital of France is,7,1427,ulation,True,False,False,True,True,True,1.0,0.04688310623168945,0.022257128730416298,10.219959259033203,34.7800407409668,1.0,True,False,0.27753791213035583
EleutherAI/pythia-160m,The capital of France is,7,1434,acter,True,False,False,True,True,True,1.0,0.07983708381652832,0.03788482025265694,12.734466552734375,32.265533447265625,1.0,True,False,0.34446418285369873
EleutherAI/pythia-160m,The capital of France is,7,1450,::,True,False,False,True,True,True,1.0,0.11863040924072266,0.05461497977375984,20.210012435913086,24.789987564086914,1.0,True,False,0.3603542149066925
EleutherAI/pythia-160m,The capital of France is,7,1453, control,True,False,False,True,True,True,1.0,0.11158895492553711,0.05032050237059593,27.91878890991211,17.08121109008789,1.0,True,False,0.26845118403434753
EleutherAI/pythia-160m,The capital of France is,7,1460, pur,True,False,False,True,True,True,1.0,0.13767313957214355,0.06213143840432167,29.77035903930664,15.229641914367676,1.0,True,False,0.3307362496852875
EleutherAI/pythia-160m,The capital of France is,7,1525,99,False,False,False,True,True,True,2.0,-0.0003294944763183594,-0.00015799360699020326,0.0,45.075252532958984,1.0,True,False,0.21338318288326263
EleutherAI/pythia-160m,The capital of France is,7,1546,ural,True,False,False,True,True,True,1.0,0.06873869895935059,0.032056521624326706,16.853288650512695,28.146711349487305,1.0,True,False,0.3620150685310364
EleutherAI/pythia-160m,The capital of France is,7,1592,fer,True,False,False,True,True,True,1.0,0.08370184898376465,0.03935207426548004,12.829338073730469,32.17066192626953,1.0,True,False,0.3578009605407715
EleutherAI/pythia-160m,The capital of France is,7,1603,}(,False,False,False,True,True,True,2.0,-0.0009107589721679688,-0.0004404200881253928,0.0,45.19426345825195,1.0,True,False,0.2042873352766037
EleutherAI/pythia-160m,The capital of France is,7,1710,gram,True,False,False,True,True,True,1.0,0.09865808486938477,0.0462760329246521,14.589273452758789,30.41072654724121,1.0,True,False,0.34902554750442505
EleutherAI/pythia-160m,The capital of France is,7,1740, four,True,False,False,True,True,True,1.0,0.010714530944824219,0.0048795659095048904,23.006755828857422,21.993244171142578,1.0,True,False,0.15380823612213135
EleutherAI/pythia-160m,The capital of France is,7,1751,ene,True,False,False,True,True,True,1.0,0.09992432594299316,0.04690532758831978,14.62275505065918,30.37724494934082,1.0,True,False,0.36605939269065857
EleutherAI/pythia-160m,The capital of France is,7,1768,bs,True,False,False,True,True,True,1.0,0.10778379440307617,0.05027095973491669,16.577035903930664,28.422964096069336,1.0,True,False,0.3650358021259308
EleutherAI/pythia-160m,The capital of France is,7,1779,Ch,False,False,False,True,True,True,3.0,-0.009490251541137695,-0.004581292625516653,0.0,46.90952682495117,1.0,True,False,0.2731393277645111
EleutherAI/pythia-160m,The capital of France is,7,1788,lection,True,False,False,True,True,True,1.0,0.07122254371643066,0.03397035971283913,11.638465881347656,33.361534118652344,1.0,True,False,0.34281858801841736
EleutherAI/pythia-160m,The capital of France is,7,1813,icro,True,False,False,True,True,True,1.0,0.06456875801086426,0.030844783410429955,9.648887634277344,35.351112365722656,1.0,True,False,0.3526608645915985
EleutherAI/pythia-160m,The capital of France is,11,60,[,True,False,False,True,True,True,1.0,0.2811405658721924,0.09466871619224548,42.96615982055664,2.033838987350464,1.0,True,False,0.29876264929771423
EleutherAI/pythia-160m,The capital of France is,11,75,j,True,False,False,True,True,True,1.0,0.2855668067932129,0.09847462922334671,41.56097412109375,3.4390275478363037,1.0,True,False,0.3013487458229065
EleutherAI/pythia-160m,The capital of France is,11,80,o,True,False,False,True,True,True,1.0,0.42025017738342285,0.14006680250167847,42.39540100097656,2.6045970916748047,1.0,True,False,0.35200831294059753
EleutherAI/pythia-160m,The capital of France is,11,81,p,True,False,False,True,True,True,1.0,0.31385159492492676,0.107382632791996,42.1807861328125,2.8192152976989746,1.0,True,False,0.3245663642883301
EleutherAI/pythia-160m,The capital of France is,11,264,ed,True,False,False,True,True,True,1.0,0.43724894523620605,0.1411084085702896,43.195579528808594,1.8044198751449585,1.0,True,False,0.3832164406776428
EleutherAI/pythia-160m,The capital of France is,11,268, p,True,False,False,True,True,True,1.0,0.2501084804534912,0.08683513104915619,43.22034454345703,1.779653549194336,1.0,True,False,0.2971888482570648
EleutherAI/pythia-160m,The capital of France is,11,270, b,True,False,False,True,True,True,1.0,0.2379472255706787,0.08365558832883835,43.43092727661133,1.5690720081329346,1.0,True,False,0.2852404713630676
EleutherAI/pythia-160m,The capital of France is,11,324,ad,True,False,False,True,True,True,1.0,0.2902183532714844,0.09772070497274399,41.95234298706055,3.0476577281951904,1.0,True,False,0.3336738049983978
EleutherAI/pythia-160m,The capital of France is,11,351,od,True,False,False,True,True,True,1.0,0.2960696220397949,0.09916038811206818,41.900543212890625,3.0994579792022705,1.0,True,False,0.3438238501548767
EleutherAI/pythia-160m,The capital of France is,11,359, we,True,False,False,True,True,True,1.0,0.2652714252471924,0.09029170125722885,42.78736877441406,2.212632894515991,1.0,True,False,0.2921333611011505
EleutherAI/pythia-160m,The capital of France is,11,369, was,True,False,False,True,True,True,1.0,0.17566919326782227,0.061534225940704346,42.887874603271484,2.1121268272399902,1.0,True,False,0.2522128224372864
EleutherAI/pythia-160m,The capital of France is,11,389, com,True,False,False,True,True,True,1.0,0.3548586368560791,0.12055638432502747,42.67440414428711,2.3255975246429443,1.0,True,False,0.3241788446903229
EleutherAI/pythia-160m,The capital of France is,11,398,ers,True,False,False,True,True,True,1.0,0.35033583641052246,0.11371530592441559,42.69101333618164,2.3089864253997803,1.0,True,False,0.3766348659992218
EleutherAI/pythia-160m,The capital of France is,11,416, R,True,False,False,True,True,True,1.0,0.19660329818725586,0.06915230304002762,43.663490295410156,1.3365108966827393,1.0,True,False,0.2701759934425354
EleutherAI/pythia-160m,The capital of France is,11,419, ha,True,False,False,True,True,True,1.0,0.4004971981048584,0.1374194175004959,43.16196823120117,1.8380311727523804,1.0,True,False,0.3277069330215454
EleutherAI/pythia-160m,The capital of France is,11,451,ial,True,False,False,True,True,True,1.0,0.36304521560668945,0.11882037669420242,42.44154739379883,2.5584523677825928,1.0,True,False,0.3698815405368805
EleutherAI/pythia-160m,The capital of France is,11,494,able,True,False,False,True,True,True,1.0,0.3492288589477539,0.11323141306638718,42.77610397338867,2.223896026611328,1.0,True,False,0.35500040650367737
EleutherAI/pythia-160m,The capital of France is,11,495, 3,True,False,False,True,True,True,1.0,0.08557295799255371,0.03070206008851528,43.206119537353516,1.7938809394836426,1.0,True,False,0.1760614663362503
EleutherAI/pythia-160m,The capital of France is,11,528,ous,True,False,False,True,True,True,1.0,0.336348295211792,0.11058005690574646,42.964569091796875,2.035430431365967,1.0,True,False,0.37491947412490845
EleutherAI/pythia-160m,The capital of France is,11,598, up,True,False,False,True,True,True,1.0,0.3009531497955322,0.10151039063930511,43.79447937011719,1.205521583557129,1.0,True,False,0.3034505844116211
EleutherAI/pythia-160m,The capital of France is,11,606,ang,True,False,False,True,True,True,1.0,0.28670644760131836,0.09583675861358643,41.81084060668945,3.1891586780548096,1.0,True,False,0.34365829825401306
EleutherAI/pythia-160m,The capital of France is,11,609,are,True,False,False,True,True,True,1.0,0.3459937572479248,0.11589913815259933,41.93175506591797,3.068243980407715,1.0,True,False,0.32972580194473267
EleutherAI/pythia-160m,The capital of France is,11,684,ates,True,False,False,True,True,True,1.0,0.29174351692199707,0.09666017442941666,41.8345947265625,3.165403366088867,1.0,True,False,0.3453785479068756
EleutherAI/pythia-160m,The capital of France is,11,695,ric,True,False,False,True,True,True,1.0,0.31154680252075195,0.10419034957885742,41.925289154052734,3.074712038040161,1.0,True,False,0.35293135046958923
EleutherAI/pythia-160m,The capital of France is,11,720,ject,True,False,False,True,True,True,1.0,0.359708309173584,0.12060941010713577,40.90612030029297,4.093878746032715,1.0,True,False,0.3422251343727112
EleutherAI/pythia-160m,The capital of France is,11,723,ings,True,False,False,True,True,True,1.0,0.43776679039001465,0.13909997045993805,43.008235931396484,1.9917651414871216,1.0,True,False,0.40382272005081177
EleutherAI/pythia-160m,The capital of France is,11,778, may,True,False,False,True,True,True,1.0,0.14940476417541504,0.0514993742108345,42.588375091552734,2.41162371635437,1.0,True,False,0.2620701491832733
EleutherAI/pythia-160m,The capital of France is,11,807, year,True,False,False,True,True,True,1.0,0.25092387199401855,0.08503958582878113,43.068721771240234,1.9312769174575806,1.0,True,False,0.26806432008743286
EleutherAI/pythia-160m,The capital of France is,11,864,hen,True,False,False,True,True,True,1.0,0.256422758102417,0.08511778712272644,41.77357482910156,3.226424217224121,1.0,True,False,0.34600767493247986
EleutherAI/pythia-160m,The capital of France is,11,883,11,True,False,False,True,True,True,1.0,0.12694120407104492,0.0458080917596817,39.66181945800781,5.338181972503662,1.0,True,False,0.18946771323680878
EleutherAI/pythia-160m,The capital of France is,11,888,ident,True,False,False,True,True,True,1.0,0.29152631759643555,0.09902402013540268,40.42482376098633,4.575174808502197,1.0,True,False,0.3237609565258026
EleutherAI/pythia-160m,The capital of France is,11,896, back,True,False,False,True,True,True,1.0,0.28618288040161133,0.09522970020771027,43.5560417175293,1.4439566135406494,1.0,True,False,0.28798651695251465
EleutherAI/pythia-160m,The capital of France is,11,927, includ,True,False,False,True,True,True,1.0,0.30730462074279785,0.10727682709693909,42.2962760925293,2.703723669052124,1.0,True,False,0.30799153447151184
EleutherAI/pythia-160m,The capital of France is,11,977,other,True,False,False,True,True,True,1.0,0.24199223518371582,0.08087476342916489,41.14357376098633,3.8564271926879883,1.0,True,False,0.295927494764328
EleutherAI/pythia-160m,The capital of France is,11,1002, produ,True,False,False,True,True,True,1.0,0.28099536895751953,0.09915263950824738,41.43504333496094,3.564955711364746,1.0,True,False,0.2867116928100586
EleutherAI/pythia-160m,The capital of France is,11,1052, 200,True,False,False,True,True,True,1.0,0.0991370677947998,0.03592919930815697,42.629085540771484,2.370915651321411,1.0,True,False,0.15573589503765106
EleutherAI/pythia-160m,The capital of France is,11,1077, very,True,False,False,True,True,True,1.0,0.2100536823272705,0.0732518807053566,43.98094940185547,1.0190505981445312,1.0,True,False,0.23920641839504242
EleutherAI/pythia-160m,The capital of France is,11,1080,ator,True,False,False,True,True,True,1.0,0.22797799110412598,0.07622379064559937,41.8940315246582,3.1059670448303223,1.0,True,False,0.3369138836860657
EleutherAI/pythia-160m,The capital of France is,11,1104,ients,True,False,False,True,True,True,1.0,0.3551604747772217,0.1170443445444107,40.43769836425781,4.562300205230713,1.0,True,False,0.37804409861564636
EleutherAI/pythia-160m,The capital of France is,11,1123,ave,True,False,False,True,True,True,1.0,0.26842713356018066,0.08943066000938416,41.6052131652832,3.3947885036468506,1.0,True,False,0.34136632084846497
EleutherAI/pythia-160m,The capital of France is,11,1138,""">",True,False,False,True,True,True,1.0,0.1743762493133545,0.059956375509500504,41.06037521362305,3.9396257400512695,1.0,True,False,0.272743284702301
EleutherAI/pythia-160m,The capital of France is,11,1140, tra,True,False,False,True,True,True,1.0,0.4113011360168457,0.14105013012886047,42.92015838623047,2.0798404216766357,1.0,True,False,0.3225400149822235
EleutherAI/pythia-160m,The capital of France is,11,1149, gu,True,False,False,True,True,True,1.0,0.3802318572998047,0.1310882866382599,42.53897476196289,2.461026430130005,1.0,True,False,0.3187485933303833
EleutherAI/pythia-160m,The capital of France is,11,1185, dire,True,False,False,True,True,True,1.0,0.4678459167480469,0.15955471992492676,42.62108612060547,2.3789138793945312,1.0,True,False,0.3393056392669678
EleutherAI/pythia-160m,The capital of France is,11,1219, Al,True,False,False,True,True,True,1.0,0.19941949844360352,0.07032933086156845,43.049842834472656,1.9501556158065796,1.0,True,False,0.2817581295967102
EleutherAI/pythia-160m,The capital of France is,11,1223, while,True,False,False,True,True,True,1.0,0.1594407558441162,0.05363854765892029,42.985713958740234,2.014284372329712,1.0,True,False,0.2684856355190277
EleutherAI/pythia-160m,The capital of France is,11,1239, read,True,False,False,True,True,True,1.0,0.24076461791992188,0.08109676837921143,43.62749481201172,1.372506022453308,1.0,True,False,0.2907528579235077
EleutherAI/pythia-160m,The capital of France is,11,1251,ng,True,False,False,True,True,True,1.0,0.39344072341918945,0.13178317248821259,41.80095672607422,3.1990420818328857,1.0,True,False,0.3534139096736908
EleutherAI/pythia-160m,The capital of France is,11,1427,ulation,True,False,False,True,True,True,1.0,0.19166207313537598,0.06469513475894928,40.722198486328125,4.277801990509033,1.0,True,False,0.27753791213035583
EleutherAI/pythia-160m,The capital of France is,11,1434,acter,True,False,False,True,True,True,1.0,0.3551628589630127,0.11971598863601685,39.76561737060547,5.234383583068848,1.0,True,False,0.34446418285369873
EleutherAI/pythia-160m,The capital of France is,11,1450,::,True,False,False,True,True,True,1.0,0.3591902256011963,0.11897270381450653,42.486114501953125,2.513885259628296,1.0,True,False,0.3603542149066925
EleutherAI/pythia-160m,The capital of France is,11,1453, control,True,False,False,True,True,True,1.0,0.24254965782165527,0.08077200502157211,43.05294418334961,1.9470547437667847,1.0,True,False,0.26845118403434753
EleutherAI/pythia-160m,The capital of France is,11,1460, pur,True,False,False,True,True,True,1.0,0.39647507667541504,0.13518543541431427,42.90494155883789,2.095057964324951,1.0,True,False,0.3307362496852875
EleutherAI/pythia-160m,The capital of France is,11,1525,99,True,False,False,True,True,True,1.0,0.1550905704498291,0.05505884811282158,39.48333740234375,5.516661643981934,1.0,True,False,0.21338318288326263
EleutherAI/pythia-160m,The capital of France is,11,1546,ural,True,False,False,True,True,True,1.0,0.29663777351379395,0.09823314845561981,41.86136245727539,3.1386358737945557,1.0,True,False,0.3620150685310364
EleutherAI/pythia-160m,The capital of France is,11,1592,fer,True,False,False,True,True,True,1.0,0.3926866054534912,0.13079123198986053,41.58369064331055,3.4163103103637695,1.0,True,False,0.3578009605407715
EleutherAI/pythia-160m,The capital of France is,11,1603,}(,True,False,False,True,True,True,1.0,0.07320737838745117,0.025793325155973434,36.50122833251953,8.498769760131836,1.0,True,False,0.2042873352766037
EleutherAI/pythia-160m,The capital of France is,11,1710,gram,True,False,False,True,True,True,1.0,0.25400686264038086,0.08488904684782028,41.67864227294922,3.321357011795044,1.0,True,False,0.34902554750442505
EleutherAI/pythia-160m,The capital of France is,11,1740, four,True,False,False,True,True,True,1.0,0.06225943565368652,0.021841783076524734,43.15976333618164,1.8402373790740967,1.0,True,False,0.15380823612213135
EleutherAI/pythia-160m,The capital of France is,11,1751,ene,True,False,False,True,True,True,1.0,0.3258357048034668,0.1080949604511261,42.087066650390625,2.9129321575164795,1.0,True,False,0.36605939269065857
EleutherAI/pythia-160m,The capital of France is,11,1768,bs,True,False,False,True,True,True,1.0,0.4320335388183594,0.1437874138355255,41.86688232421875,3.1331169605255127,1.0,True,False,0.3650358021259308
EleutherAI/pythia-160m,The capital of France is,11,1779,Ch,True,False,False,True,True,True,1.0,0.20041108131408691,0.0709143802523613,38.25292205810547,6.747079372406006,1.0,True,False,0.2731393277645111
EleutherAI/pythia-160m,The capital of France is,11,1788,lection,True,False,False,True,True,True,1.0,0.25156188011169434,0.08486685156822205,40.004127502441406,4.99587345123291,1.0,True,False,0.34281858801841736
EleutherAI/pythia-160m,The capital of France is,11,1813,icro,True,False,False,True,True,True,1.0,0.3543241024017334,0.11920368671417236,39.84061813354492,5.15938138961792,1.0,True,False,0.3526608645915985
EleutherAI/pythia-160m,The quick brown fox,0,60,[,True,False,False,True,True,True,1.0,0.07909321784973145,0.03368740901350975,22.830598831176758,22.169401168823242,1.0,True,False,0.29876264929771423
EleutherAI/pythia-160m,The quick brown fox,0,75,j,True,False,False,True,True,True,1.0,0.0615999698638916,0.026503805071115494,19.56279754638672,25.43720245361328,1.0,True,False,0.3013487458229065
EleutherAI/pythia-160m,The quick brown fox,0,80,o,True,False,False,True,True,True,1.0,0.11917829513549805,0.05089742690324783,21.013181686401367,23.986818313598633,1.0,True,False,0.35200831294059753
EleutherAI/pythia-160m,The quick brown fox,0,81,p,True,False,False,True,True,True,1.0,0.09911060333251953,0.04210115596652031,24.914859771728516,20.085140228271484,1.0,True,False,0.3245663642883301
EleutherAI/pythia-160m,The quick brown fox,0,264,ed,True,False,False,True,True,True,1.0,0.1693251132965088,0.07011985033750534,30.324525833129883,14.675474166870117,1.0,True,False,0.3832164406776428
EleutherAI/pythia-160m,The quick brown fox,0,268, p,True,False,False,True,True,True,1.0,0.08575201034545898,0.03653193637728691,20.536571502685547,24.463428497314453,1.0,True,False,0.2971888482570648
EleutherAI/pythia-160m,The quick brown fox,0,270, b,True,False,False,True,True,True,1.0,0.05652666091918945,0.0243489108979702,13.089717864990234,31.910282135009766,1.0,True,False,0.2852404713630676
EleutherAI/pythia-160m,The quick brown fox,0,324,ad,True,False,False,True,True,True,1.0,0.048158884048461914,0.02122095786035061,7.753810882568359,37.24618911743164,1.0,True,False,0.3336738049983978
EleutherAI/pythia-160m,The quick brown fox,0,351,od,True,False,False,True,True,True,1.0,0.11574268341064453,0.04941588640213013,21.2608585357666,23.7391414642334,1.0,True,False,0.3438238501548767
EleutherAI/pythia-160m,The quick brown fox,0,359, we,True,False,False,True,True,True,1.0,0.07909440994262695,0.033382873982191086,24.11342430114746,20.88657569885254,1.0,True,False,0.2921333611011505
EleutherAI/pythia-160m,The quick brown fox,0,369, was,True,False,False,True,True,True,1.0,0.0701141357421875,0.02989005111157894,22.363189697265625,22.636810302734375,1.0,True,False,0.2522128224372864
EleutherAI/pythia-160m,The quick brown fox,0,389, com,True,False,False,True,True,True,1.0,0.11947846412658691,0.05024576932191849,27.42214012145996,17.57785987854004,1.0,True,False,0.3241788446903229
EleutherAI/pythia-160m,The quick brown fox,0,398,ers,True,False,False,True,True,True,1.0,0.11484408378601074,0.048361390829086304,24.020132064819336,20.979867935180664,1.0,True,False,0.3766348659992218
EleutherAI/pythia-160m,The quick brown fox,0,416, R,True,False,False,True,True,True,1.0,0.06277132034301758,0.02709457278251648,14.037721633911133,30.962278366088867,1.0,True,False,0.2701759934425354
EleutherAI/pythia-160m,The quick brown fox,0,419, ha,True,False,False,True,True,True,1.0,0.12366771697998047,0.052364107221364975,24.971521377563477,20.028478622436523,1.0,True,False,0.3277069330215454
EleutherAI/pythia-160m,The quick brown fox,0,451,ial,True,False,False,True,True,True,1.0,0.14822053909301758,0.06269481033086777,24.321895599365234,20.678104400634766,1.0,True,False,0.3698815405368805
EleutherAI/pythia-160m,The quick brown fox,0,494,able,True,False,False,True,True,True,1.0,0.1056053638458252,0.04479376599192619,16.26638412475586,28.73361587524414,1.0,True,False,0.35500040650367737
EleutherAI/pythia-160m,The quick brown fox,0,495, 3,True,False,False,True,True,True,1.0,0.0292813777923584,0.012637573294341564,12.952213287353516,32.047786712646484,1.0,True,False,0.1760614663362503
EleutherAI/pythia-160m,The quick brown fox,0,528,ous,True,False,False,True,True,True,1.0,0.13300704956054688,0.05660359188914299,19.463281631469727,25.536718368530273,1.0,True,False,0.37491947412490845
EleutherAI/pythia-160m,The quick brown fox,0,598, up,True,False,False,True,True,True,1.0,0.10967516899108887,0.04659092798829079,21.703699111938477,23.296300888061523,1.0,True,False,0.3034505844116211
EleutherAI/pythia-160m,The quick brown fox,0,606,ang,True,False,False,True,True,True,1.0,0.0699005126953125,0.030650043860077858,9.864543914794922,35.13545608520508,1.0,True,False,0.34365829825401306
EleutherAI/pythia-160m,The quick brown fox,0,609,are,True,False,False,True,True,True,1.0,0.08149480819702148,0.03552288934588432,12.550228118896484,32.449771881103516,1.0,True,False,0.32972580194473267
EleutherAI/pythia-160m,The quick brown fox,0,684,ates,True,False,False,True,True,True,1.0,0.08959197998046875,0.03893416002392769,14.13502311706543,30.86497688293457,1.0,True,False,0.3453785479068756
EleutherAI/pythia-160m,The quick brown fox,0,695,ric,True,False,False,True,True,True,1.0,0.14458036422729492,0.061454493552446365,25.07586669921875,19.92413330078125,1.0,True,False,0.35293135046958923
EleutherAI/pythia-160m,The quick brown fox,0,720,ject,True,False,False,True,True,True,1.0,0.14923453330993652,0.06267037242650986,32.38283157348633,12.617169380187988,1.0,True,False,0.3422251343727112
EleutherAI/pythia-160m,The quick brown fox,0,723,ings,True,False,False,True,True,True,1.0,0.22707438468933105,0.09381736814975739,29.149856567382812,15.850143432617188,1.0,True,False,0.40382272005081177
EleutherAI/pythia-160m,The quick brown fox,0,778, may,True,False,False,True,True,True,1.0,0.05596804618835449,0.0237034410238266,25.560256958007812,19.439743041992188,1.0,True,False,0.2620701491832733
EleutherAI/pythia-160m,The quick brown fox,0,807, year,True,False,False,True,True,True,1.0,0.10347390174865723,0.04355359449982643,28.44499397277832,16.55500602722168,1.0,True,False,0.26806432008743286
EleutherAI/pythia-160m,The quick brown fox,0,864,hen,True,False,False,True,True,True,1.0,0.06555700302124023,0.02820459194481373,18.26500701904297,26.73499298095703,1.0,True,False,0.34600767493247986
EleutherAI/pythia-160m,The quick brown fox,0,883,11,True,False,False,True,True,True,1.0,0.008779048919677734,0.0038644513115286827,2.3437118530273438,42.656288146972656,1.0,True,False,0.18946771323680878
EleutherAI/pythia-160m,The quick brown fox,0,888,ident,True,False,False,True,True,True,1.0,0.11353158950805664,0.048461247235536575,25.33184242248535,19.66815757751465,1.0,True,False,0.3237609565258026
